sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chrX:72383215-72383238	MAGEA10	171.78	229.48	171.78	229.48	0.41569	1664.6	2473.5	1.1601	0.87697	0.12303	0.24606	0.45638	True
chrX:101082569-101082592	SLC7A3	39.862	20.664	39.862	20.664	-0.91542	184.27	295.54	1.1596	0.12311	0.87689	0.24623	0.4565	False
chr11:32414297-32414320	SH3PXD2B	30.371	46.767	30.371	46.767	0.60658	134.41	200.21	1.1588	0.87473	0.12527	0.25054	0.46214	True
chr8:105285508-105285531	4931428F04RIK	30.371	46.767	30.371	46.767	0.60658	134.41	200.21	1.1588	0.87473	0.12527	0.25054	0.46214	True
chr1:180726337-180726360	ACBD3	69.283	98.971	69.283	98.971	0.50833	440.69	656.54	1.1586	0.87628	0.12372	0.24745	0.45839	True
chr11:97316858-97316881	MRPL45	66.436	38.066	66.436	38.066	-0.78761	402.43	617.77	1.1574	0.12355	0.87645	0.2471	0.45794	False
chr12:40668449-40668472	DOCK4	173.68	231.66	173.68	231.66	0.41348	1680.6	2513.8	1.1563	0.87619	0.12381	0.24761	0.45851	True
chr9:27052589-27052612	NCAPD3	93.011	56.555	93.011	56.555	-0.70788	664.5	1007.6	1.1557	0.12391	0.87609	0.24781	0.45869	False
chr7:19094992-19095015	SIX5	37.963	19.577	37.963	19.577	-0.92111	169.04	275.55	1.1538	0.12429	0.87571	0.24857	0.45983	False
chr17:62650964-62650987	EFNA5	153.75	206.64	153.75	206.64	0.42415	1398.8	2101.8	1.1537	0.87564	0.12436	0.24872	0.45983	True
chrX:73798197-73798220	PDZD4	118.64	75.044	118.64	75.044	-0.65374	950.11	1437.5	1.1535	0.12436	0.87564	0.24872	0.45983	False
chr5:107403684-107403707	EPHX4	1.8982	4.3504	1.8982	4.3504	0.8845	3.0067	4.5206	1.1534	0.8472	0.1528	0.3056	0.52078	True
chr7:10102410-10102433	VMN2R51	251.51	327.37	251.51	327.37	0.37898	2877.3	4335.8	1.1521	0.87534	0.12466	0.24931	0.46073	True
chr1:134971886-134971909	UBE2T	253.41	177.28	253.41	177.28	-0.513	2897.7	4384.1	1.15	0.12507	0.87493	0.25014	0.46207	False
chr7:28782824-28782847	SIRT2	64.538	36.978	64.538	36.978	-0.78715	379.76	592.35	1.1492	0.12524	0.87476	0.25048	0.46214	False
chr1:60126003-60126026	CARF	78.774	46.767	78.774	46.767	-0.73992	512.24	791.14	1.1487	0.12534	0.87466	0.25068	0.46214	False
chr1:166303488-166303511	ILDR2	78.774	46.767	78.774	46.767	-0.73992	512.24	791.14	1.1487	0.12534	0.87466	0.25068	0.46214	False
chr11:20094381-20094404	ACTR2	69.283	40.241	69.283	40.241	-0.7691	421.72	656.54	1.1478	0.12552	0.87448	0.25104	0.46262	False
chr16:4714632-4714655	NMRAL1	85.418	119.64	85.418	119.64	0.48126	585.44	890.05	1.147	0.87404	0.12596	0.25193	0.46394	True
chr3:135612518-135612541	NFKB1	52.2	76.132	52.2	76.132	0.53591	286.37	435.78	1.1464	0.87341	0.12659	0.25319	0.46504	True
chr2:163825193-163825216	WISP2	116.74	73.957	116.74	73.957	-0.65145	915.11	1404	1.1456	0.12598	0.87402	0.25196	0.46394	False
chr12:103765898-103765921	SERPINA1D	36.065	54.38	36.065	54.38	0.57929	167.71	256.01	1.1447	0.87228	0.12772	0.25544	0.46718	True
chr5:143244523-143244546	ZFP12	57.894	32.628	57.894	32.628	-0.80847	319.19	506.13	1.144	0.1263	0.8737	0.2526	0.46494	False
chr2:30892801-30892824	PTGES	210.7	144.65	210.7	144.65	-0.53949	2181.1	3340	1.1434	0.12644	0.87356	0.25288	0.46504	False
chr12:73585378-73585401	PRKCH	31.32	47.854	31.32	47.854	0.59607	136.69	209.2	1.1432	0.87156	0.12844	0.25687	0.46923	True
chr11:97673849-97673872	MLLT6	5.6945	2.1752	5.6945	2.1752	-1.0761	6.1928	19.385	1.1431	0.1265	0.8735	0.253	0.46504	False
chr19:59937204-59937227	RAB11FIP2	5.6945	2.1752	5.6945	2.1752	-1.0761	6.1928	19.385	1.1431	0.1265	0.8735	0.253	0.46504	False
chr13:100633469-100633492	RAD17	275.24	355.64	275.24	355.64	0.36859	3232.8	4952.7	1.1426	0.87339	0.12661	0.25322	0.46504	True
chr7:92286485-92286508	DLG2	260.05	337.16	260.05	337.16	0.37336	2972.6	4554.7	1.1425	0.87337	0.12663	0.25326	0.46504	True
chr10:61112219-61112242	SGPL1	72.131	102.23	72.131	102.23	0.49737	453.11	696.07	1.141	0.87267	0.12733	0.25466	0.46678	True
chr1:87916429-87916452	DGKD	76.876	45.679	76.876	45.679	-0.7384	486.62	763.57	1.1402	0.1271	0.8729	0.25419	0.46656	False
chr2:104730439-104730462	DEPDC7	67.385	39.154	67.385	39.154	-0.76816	398.51	630.61	1.1394	0.12728	0.87272	0.25455	0.46678	False
chr1:118855530-118855553	GLI2	94.909	131.6	94.909	131.6	0.46734	673.1	1037.7	1.139	0.87244	0.12756	0.25512	0.46678	True
chr6:57843937-57843960	VMN1R21	104.4	65.256	104.4	65.256	-0.66975	766.11	1192.6	1.1387	0.12741	0.87259	0.25482	0.46678	False
chr16:37948320-37948343	GPR156	130.02	176.19	130.02	176.19	0.43546	1065.7	1643.9	1.1386	0.87249	0.12751	0.25503	0.46678	True
chr9:110450708-110450731	KLHL18	125.28	80.482	125.28	80.482	-0.63206	1003.4	1556.8	1.1385	0.12746	0.87254	0.25492	0.46678	False
chr19:12099103-12099126	OLFR1427	32.269	16.314	32.269	16.314	-0.94224	127.28	218.32	1.1384	0.12748	0.87252	0.25495	0.46678	False
chr1:92982921-92982944	GPR35	32.269	16.314	32.269	16.314	-0.94224	127.28	218.32	1.1384	0.12748	0.87252	0.25495	0.46678	False
chr16:37979019-37979042	GPR156	140.46	189.24	140.46	189.24	0.42739	1189.6	1840.9	1.1369	0.87213	0.12787	0.25573	0.46752	True
chr12:72902445-72902468	4930447C04RIK	95.858	132.69	95.858	132.69	0.46492	678.2	1052.9	1.135	0.87161	0.12839	0.25677	0.46923	True
chr7:103051763-103051786	OLFR583	88.265	122.9	88.265	122.9	0.47299	599.74	933.58	1.1335	0.87125	0.12875	0.2575	0.46982	True
chr2:130394382-130394405	CPXM1	122.43	166.4	122.43	166.4	0.4396	966.7	1505.3	1.1333	0.87135	0.12865	0.25729	0.46963	True
chr19:4104826-4104849	PITPNM1	18.982	8.7008	18.982	8.7008	-1.0425	52.849	102.73	1.1331	0.12859	0.87141	0.25718	0.4696	False
chr11:75752058-75752081	YWHAE	37.014	55.468	37.014	55.468	0.57088	170.26	265.72	1.132	0.86968	0.13032	0.26064	0.47182	True
chr12:85608274-85608297	JDP2	65.487	38.066	65.487	38.066	-0.76716	375.96	605.01	1.1307	0.12909	0.87091	0.25817	0.47058	False
chr7:96951916-96951939	NARS2	28.473	14.139	28.473	14.139	-0.96113	102.73	182.6	1.1306	0.12911	0.87089	0.25822	0.47058	False
chr13:66930034-66930057	MTERFD1	28.473	14.139	28.473	14.139	-0.96113	102.73	182.6	1.1306	0.12911	0.87089	0.25822	0.47058	False
chr19:11774265-11774288	MRPL16	74.029	104.41	74.029	104.41	0.49049	461.49	722.83	1.13	0.87038	0.12962	0.25924	0.47182	True
chr9:107900397-107900420	MON1A	289.47	371.96	289.47	371.96	0.36062	3402.1	5335.5	1.1293	0.8706	0.1294	0.25879	0.47143	True
chr4:119232369-119232392	AU022252	32.269	48.942	32.269	48.942	0.58608	138.99	218.32	1.1284	0.86852	0.13148	0.26296	0.47427	True
chr3:88726407-88726430	RIT1	54.098	30.453	54.098	30.453	-0.80881	279.55	458.86	1.1273	0.1298	0.8702	0.25961	0.47182	False
chr7:119500436-119500459	PDILT	106.3	145.74	106.3	145.74	0.45162	777.77	1224.4	1.1272	0.87001	0.12999	0.25998	0.47182	True
chr7:132597770-132597793	NKX1-2	24.676	11.964	24.676	11.964	-0.98597	80.806	148.95	1.1264	0.13	0.87	0.26001	0.47182	False
chr9:37918757-37918780	OLFR878	230.63	300.18	230.63	300.18	0.3788	2418.5	3815.6	1.1259	0.86989	0.13011	0.26022	0.47182	True
chr18:34614558-34614581	BRD8	47.454	26.102	47.454	26.102	-0.83821	227.95	379.8	1.1257	0.13015	0.86985	0.26029	0.47182	False
chr12:73696192-73696215	PRKCH	77.825	46.767	77.825	46.767	-0.72265	482.31	777.31	1.1247	0.13036	0.86964	0.26072	0.47182	False
chr5:142960728-142960751	FSCN1	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr3:55117418-55117441	SPG20	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr6:13078201-13078224	TMEM106B	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr12:24680728-24680751	CYS1	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr9:49566711-49566734	NCAM1	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr1:63446374-63446397	ADAM23	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr10:78715301-78715324	CASP14	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr16:11984741-11984764	SHISA9	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr10:75061439-75061462	BCR	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr4:114987011-114987034	CMPK1	2.8473	0	2.8473	0	-1.9438	4.0534	7.6733	1.1242	0.13046	0.86954	0.26092	0.47182	False
chr2:88224901-88224924	OLFR1170	159.45	106.58	159.45	106.58	-0.57662	1397.2	2217	1.1241	0.13048	0.86952	0.26096	0.47182	False
chr11:97038758-97038781	LRRC46	121.48	78.307	121.48	78.307	-0.62706	932.08	1488.3	1.1225	0.13082	0.86918	0.26164	0.4725	False
chr6:29531272-29531295	IRF5	38.913	20.664	38.913	20.664	-0.88152	166.5	285.49	1.1225	0.13082	0.86918	0.26164	0.4725	False
chr1:6240180-6240203	RB1CC1	38.913	20.664	38.913	20.664	-0.88152	166.5	285.49	1.1225	0.13082	0.86918	0.26164	0.4725	False
chr18:35979962-35979985	PSD2	85.418	52.205	85.418	52.205	-0.69977	551.55	890.05	1.1218	0.13097	0.86903	0.26195	0.47286	False
chrX:8418141-8418164	SSXB1	194.56	255.59	194.56	255.59	0.39181	1861.9	2970.4	1.1197	0.86855	0.13145	0.26291	0.47427	True
chr6:28244049-28244072	ZFP800	314.15	227.31	314.15	227.31	-0.46505	3770.6	6021	1.1192	0.13152	0.86848	0.26304	0.47427	False
chr10:79812330-79812353	PALM	214.49	149	214.49	149	-0.52267	2144.6	3429	1.1189	0.13158	0.86842	0.26316	0.47431	False
chr6:124861185-124861208	GPR162	113.89	72.869	113.89	72.869	-0.63722	841.37	1354.2	1.1187	0.13163	0.86837	0.26326	0.47431	False
chrX:72382977-72383000	MAGEA10	183.17	241.45	183.17	241.45	0.3966	1697.9	2718.2	1.1177	0.86812	0.13188	0.26375	0.47483	True
chr5:27501238-27501261	SPEER4B	45.556	25.015	45.556	25.015	-0.83964	210.97	358.11	1.1175	0.13188	0.86812	0.26376	0.47483	False
chr17:31509833-31509856	WDR4	23.727	36.978	23.727	36.978	0.61908	87.797	140.88	1.1164	0.8648	0.1352	0.27041	0.48342	True
chrX:101082789-101082812	SLC7A3	100.6	138.13	100.6	138.13	0.45344	703.94	1129.8	1.1163	0.86767	0.13233	0.26466	0.4757	True
chr5:123642575-123642598	CLIP1	100.6	138.13	100.6	138.13	0.45344	703.94	1129.8	1.1163	0.86767	0.13233	0.26466	0.4757	True
chr5:3666814-3666837	4930511M11RIK	106.3	67.431	106.3	67.431	-0.6489	755.31	1224.4	1.1156	0.1323	0.8677	0.2646	0.4757	False
chr6:134423969-134423992	BCL2L14	37.014	19.577	37.014	19.577	-0.88553	152.04	265.72	1.1155	0.13232	0.86768	0.26464	0.4757	False
chr8:104547742-104547765	CAR7	62.64	89.183	62.64	89.183	0.50293	352.27	567.27	1.1145	0.86689	0.13311	0.26622	0.47788	True
chr9:21203274-21203297	PDE4A	129.08	174.02	129.08	174.02	0.42813	1009.8	1626.4	1.1143	0.86734	0.13266	0.26531	0.47669	True
chr16:10791876-10791899	PRM2	61.691	35.891	61.691	35.891	-0.76499	332.82	554.86	1.1129	0.13287	0.86713	0.26575	0.47728	False
chr9:50621162-50621185	PIH1D2	227.78	295.83	227.78	295.83	0.37565	2315.1	3746.4	1.1117	0.86686	0.13314	0.26629	0.47788	True
chr1:3670974-3670997	XKR4	50.302	72.869	50.302	72.869	0.52597	254.65	413.1	1.1103	0.86568	0.13432	0.26864	0.48154	True
chr18:38251377-38251400	0610009O20RIK	78.774	47.854	78.774	47.854	-0.70744	478.02	791.14	1.1095	0.13361	0.86639	0.26722	0.47931	False
chr9:65588211-65588234	PIF1	43.658	23.927	43.658	23.927	-0.8412	194.65	336.83	1.1093	0.13365	0.86635	0.26729	0.47931	False
chrX:87304807-87304830	IL1RAPL1	63.589	90.271	63.589	90.271	0.49887	355.96	579.76	1.1081	0.86554	0.13446	0.26892	0.48185	True
chr17:24658165-24658188	NPW	19.931	31.54	19.931	31.54	0.6366	67.391	110.06	1.1066	0.8618	0.1382	0.27639	0.4899	True
chr18:61220792-61220815	PDE6A	19.931	31.54	19.931	31.54	0.6366	67.391	110.06	1.1066	0.8618	0.1382	0.27639	0.4899	True
chr1:86529159-86529182	PTMA	94.909	130.51	94.909	130.51	0.45546	633.79	1037.7	1.1052	0.86525	0.13475	0.2695	0.48264	True
chr9:15308780-15308803	TAF1D	368.25	271.9	368.25	271.9	-0.43621	4641.3	7615.9	1.1041	0.13478	0.86522	0.26957	0.48264	False
chr4:144715299-144715322	GM13178	64.538	38.066	64.538	38.066	-0.74642	350.38	592.35	1.1035	0.13491	0.86509	0.26981	0.48279	False
chr5:63937971-63937994	RELL1	89.214	55.468	89.214	55.468	-0.67593	569.42	948.24	1.1034	0.13493	0.86507	0.26986	0.48279	False
chrX:167610875-167610898	FRMPD4	155.65	206.64	155.65	206.64	0.40656	1300.2	2140	1.1023	0.86479	0.13521	0.27043	0.48342	True
chr6:43217384-43217407	OLFR434	87.316	120.72	87.316	120.72	0.46286	558.03	919	1.102	0.8645	0.1355	0.27099	0.48406	True
chr11:76952531-76952554	BLMH	34.167	51.117	34.167	51.117	0.56753	143.65	236.93	1.1012	0.86278	0.13722	0.27444	0.48827	True
chr9:86574096-86574119	RWDD2A	12.338	5.438	12.338	5.438	-1.0509	23.806	56.146	1.1008	0.13549	0.86451	0.27098	0.48406	False
chr9:53592054-53592077	ACAT1	105.35	143.56	105.35	143.56	0.4429	730.17	1208.4	1.0993	0.86401	0.13599	0.27197	0.48557	True
chr8:66704174-66704197	NPY1R	146.16	194.68	146.16	194.68	0.41112	1177.1	1951.3	1.0984	0.86392	0.13608	0.27215	0.48557	True
chr11:95265262-95265285	TAC4	102.5	65.256	102.5	65.256	-0.64353	693.61	1161	1.0983	0.13605	0.86395	0.27209	0.48557	False
chr11:87145536-87145559	TRIM37	96.807	132.69	96.807	132.69	0.45085	643.69	1068.1	1.0978	0.86366	0.13634	0.27269	0.48614	True
chr2:85984317-85984340	OLFR1030	487.83	605.79	487.83	605.79	0.31187	6957.5	11552	1.0975	0.86379	0.13621	0.27242	0.48584	True
chr15:76402543-76402566	HEATR7A	29.422	44.592	29.422	44.592	0.58367	115.06	191.34	1.0967	0.86129	0.13871	0.27742	0.49077	True
chr17:91088005-91088028	NRXN1	53.149	30.453	53.149	30.453	-0.78374	257.56	447.27	1.0965	0.13643	0.86357	0.27286	0.48627	False
chr11:69001799-69001822	PFAS	94.909	59.818	94.909	59.818	-0.65717	615.68	1037.7	1.0956	0.13662	0.86338	0.27324	0.48661	False
chr6:91988214-91988237	FGD5	105.35	67.431	105.35	67.431	-0.63608	718.87	1208.4	1.0956	0.13664	0.86336	0.27327	0.48661	False
chr12:80340125-80340148	DCAF5	87.316	54.38	87.316	54.38	-0.67331	542.39	919	1.0943	0.13692	0.86308	0.27385	0.48745	False
chr6:129595547-129595570	KLRD1	160.4	212.08	160.4	212.08	0.4008	1335.7	2236.4	1.0929	0.86274	0.13726	0.27452	0.48827	True
chr11:87583397-87583420	SEP-04	214.49	278.43	214.49	278.43	0.37482	2043.6	3429	1.0918	0.86252	0.13748	0.27497	0.48887	True
chr14:47380402-47380425	LGALS3	81.621	113.11	81.621	113.11	0.46584	495.77	833.07	1.091	0.86204	0.13796	0.27593	0.48972	True
chr11:73375023-73375046	OLFR376	117.69	158.79	117.69	158.79	0.42901	844.71	1420.7	1.0905	0.86212	0.13788	0.27576	0.48972	True
chr13:4196428-4196451	AKR1C13	174.63	229.48	174.63	229.48	0.39211	1504.3	2534	1.0896	0.86203	0.13797	0.27594	0.48972	True
chr10:82664623-82664646	GLT8D2	82.571	51.117	82.571	51.117	-0.68124	494.66	847.2	1.0895	0.13797	0.86203	0.27594	0.48972	False
chr2:93643015-93643038	ALX4	29.422	15.226	29.422	15.226	-0.90676	100.75	191.34	1.0894	0.13799	0.86201	0.27598	0.48972	False
chr4:132728531-132728554	XKR8	135.72	90.271	135.72	90.271	-0.58299	1032.8	1750.4	1.0886	0.13817	0.86183	0.27633	0.4899	False
chr17:47730670-47730693	PGC	150.9	200.12	150.9	200.12	0.40488	1211	2044.9	1.0883	0.86171	0.13829	0.27659	0.49005	True
chr19:5951709-5951732	POLA2	213.54	150.09	213.54	150.09	-0.50588	2013.3	3406.6	1.0877	0.13837	0.86163	0.27673	0.49012	False
chr1:183089074-183089097	DISP1	40.811	59.818	40.811	59.818	0.54062	180.64	305.7	1.0871	0.86013	0.13987	0.27973	0.49301	True
chr3:59747306-59747329	GM5538	51.251	29.365	51.251	29.365	-0.78303	239.49	424.39	1.0871	0.1385	0.8615	0.277	0.49021	False
chr5:108673816-108673839	SLC26A1	51.251	29.365	51.251	29.365	-0.78303	239.49	424.39	1.0871	0.1385	0.8615	0.277	0.49021	False
chr16:33264361-33264384	SNX4	53.149	76.132	53.149	76.132	0.5104	264.11	447.27	1.0867	0.86059	0.13941	0.27883	0.49212	True
chr13:46289791-46289814	GM1574	82.571	114.2	82.571	114.2	0.46305	500.14	847.2	1.0866	0.86108	0.13892	0.27785	0.49119	True
chr9:38723855-38723878	VWA5A	55.996	32.628	55.996	32.628	-0.7612	273.04	482.31	1.0848	0.13901	0.86099	0.27802	0.49119	False
chr19:10517203-10517226	SDHAF2	14.236	6.5256	14.236	6.5256	-1.0176	29.728	68.566	1.0846	0.13904	0.86096	0.27808	0.49119	False
chr11:87140487-87140510	TRIM37	14.236	6.5256	14.236	6.5256	-1.0176	29.728	68.566	1.0846	0.13904	0.86096	0.27808	0.49119	False
chr7:81974255-81974278	BNC1	67.385	94.621	67.385	94.621	0.48364	370.9	630.61	1.0846	0.86044	0.13956	0.27912	0.49227	True
chr13:4196445-4196468	AKR1C13	253.41	181.63	253.41	181.63	-0.47822	2576	4384.1	1.0843	0.13912	0.86088	0.27823	0.49127	False
chr15:6458199-6458222	C9	206.9	268.64	206.9	268.64	0.37512	1905.7	3251.7	1.0826	0.86049	0.13951	0.27901	0.49226	True
chrX:141618189-141618212	COL4A5	88.265	55.468	88.265	55.468	-0.66067	537.84	933.58	1.0809	0.13988	0.86012	0.27976	0.49301	False
chr12:112496883-112496906	A530016L24RIK	154.7	204.47	154.7	204.47	0.40014	1238.4	2120.9	1.0807	0.86002	0.13998	0.27996	0.49317	True
chr5:104337267-104337290	MEPE	25.625	39.154	25.625	39.154	0.59273	91.506	157.16	1.0791	0.8568	0.1432	0.2864	0.50163	True
chr19:28901470-28901493	SLC1A1	156.6	106.58	156.6	106.58	-0.55079	1250.7	2159.2	1.0778	0.14056	0.85944	0.28112	0.49504	False
chr2:155834720-155834743	FAM83C	49.353	28.278	49.353	28.278	-0.78227	222.08	401.9	1.0775	0.14063	0.85937	0.28126	0.49509	False
chr2:85769993-85770016	OLFR1013	36.065	53.292	36.065	53.292	0.55068	148.39	256.01	1.0767	0.85746	0.14254	0.28507	0.50007	True
chr9:114709202-114709225	DYNC1LI1	42.709	23.927	42.709	23.927	-0.81021	176.38	326.35	1.0737	0.14149	0.85851	0.28298	0.49773	False
chr4:150088072-150088095	GPR157	42.709	23.927	42.709	23.927	-0.81021	176.38	326.35	1.0737	0.14149	0.85851	0.28298	0.49773	False
chr7:142896444-142896467	TH	13.287	21.752	13.287	21.752	0.67127	35.826	62.261	1.0728	0.85147	0.14853	0.29707	0.51136	True
chr1:132434186-132434209	DSTYK	129.08	85.92	129.08	85.92	-0.58159	931.2	1626.4	1.0727	0.1417	0.8583	0.2834	0.49827	False
chr1:180094083-180094106	CDC42BPA	48.403	69.606	48.403	69.606	0.51519	224.78	390.8	1.0725	0.85724	0.14276	0.28552	0.50048	True
chr8:83668317-83668340	PTGER1	21.829	10.876	21.829	10.876	-0.94282	59.984	125.17	1.0719	0.14189	0.85811	0.28378	0.49876	False
chr14:50653784-50653807	OLFR746	86.367	54.38	86.367	54.38	-0.65772	511.58	904.49	1.0713	0.14201	0.85799	0.28401	0.49898	False
chr9:75445531-75445554	LEO1	19.931	9.7884	19.931	9.7884	-0.95615	51.435	110.06	1.0706	0.14218	0.85782	0.28436	0.49921	False
chr8:110221361-110221384	FTSJD1	19.931	9.7884	19.931	9.7884	-0.95615	51.435	110.06	1.0706	0.14218	0.85782	0.28436	0.49921	False
chr11:83427308-83427331	GAS2L2	7.5927	3.2628	7.5927	3.2628	-1.0113	9.374	28.697	1.0696	0.14241	0.85759	0.28482	0.49982	False
chrX:150557260-150557283	ALAS2	66.436	40.241	66.436	40.241	-0.70944	343.09	617.77	1.0681	0.14274	0.85726	0.28548	0.50048	False
chr6:135241341-135241364	GSG1	126.23	168.58	126.23	168.58	0.41452	896.73	1574.1	1.0674	0.857	0.143	0.286	0.50113	True
chr5:97392150-97392173	NAA11	87.316	119.64	87.316	119.64	0.44991	522.29	919	1.0661	0.85653	0.14347	0.28693	0.50193	True
chr7:101902055-101902078	TOMT	61.691	36.978	61.691	36.978	-0.72307	305.35	554.86	1.0657	0.14329	0.85671	0.28657	0.50175	False
chr2:156312171-156312194	SCAND1	52.2	30.453	52.2	30.453	-0.75823	236.47	435.78	1.0649	0.14345	0.85655	0.28691	0.50193	False
chr2:76372045-76372068	RBM45	92.061	58.73	92.061	58.73	-0.63972	555.48	992.66	1.0645	0.14356	0.85644	0.28712	0.50193	False
chr9:107692411-107692434	SEMA3F	92.061	58.73	92.061	58.73	-0.63972	555.48	992.66	1.0645	0.14356	0.85644	0.28712	0.50193	False
chr2:181382681-181382704	LIME1	40.811	22.84	40.811	22.84	-0.81052	161.48	305.7	1.0642	0.14362	0.85638	0.28725	0.50197	False
chr17:33433175-33433198	ACTL9	71.182	98.971	71.182	98.971	0.46989	386.14	682.81	1.0635	0.85576	0.14424	0.28848	0.50324	True
chr7:86321664-86321687	OLFR308	757.37	915.76	757.37	915.76	0.27364	12543	22201	1.063	0.85611	0.14389	0.28778	0.50256	True
chr2:129285734-129285757	CKAP2L	132.87	89.183	132.87	89.183	-0.56993	954.37	1696.9	1.063	0.1439	0.8561	0.2878	0.50256	False
chr15:96420177-96420200	SCAF11	155.65	106.58	155.65	106.58	-0.54207	1203.7	2140	1.0621	0.1441	0.8559	0.28819	0.50305	False
chr1:132434167-132434190	DSTYK	69.283	42.416	69.283	42.416	-0.69494	360.92	656.54	1.0614	0.14426	0.85574	0.28852	0.50324	False
chr2:32299278-32299301	GOLGA2	182.22	127.25	182.22	127.25	-0.51467	1511.2	2697.6	1.0593	0.14472	0.85528	0.28945	0.50464	False
chr3:93014639-93014662	CRCT1	32.269	17.402	32.269	17.402	-0.85435	110.52	218.32	1.0591	0.14477	0.85523	0.28954	0.50464	False
chr7:19696957-19696980	APOE	56.945	80.482	56.945	80.482	0.4918	277	494.17	1.0588	0.8544	0.1456	0.29121	0.50648	True
chr9:81632345-81632368	HTR1B	56.945	80.482	56.945	80.482	0.4918	277	494.17	1.0588	0.8544	0.1456	0.29121	0.50648	True
chr10:85148727-85148750	CRY1	72.131	100.06	72.131	100.06	0.46665	390	696.07	1.0586	0.85465	0.14535	0.2907	0.50609	True
chr11:100421746-100421769	FKBP10	43.658	63.081	43.658	63.081	0.52097	188.62	336.83	1.0583	0.85377	0.14623	0.29246	0.50761	True
chr2:32339932-32339955	DNM1	64.538	39.154	64.538	39.154	-0.7068	322.18	592.35	1.0579	0.14505	0.85495	0.29011	0.50542	False
chr7:4743012-4743035	SUV420H2	45.556	26.102	45.556	26.102	-0.78055	189.23	358.11	1.0577	0.1451	0.8549	0.29021	0.50542	False
chr7:127019963-127019986	PRRT2	59.792	35.891	59.792	35.891	-0.72063	285.65	530.32	1.0554	0.14563	0.85437	0.29126	0.50648	False
chr12:110694021-110694044	HSP90AA1	90.163	57.643	90.163	57.643	-0.6365	528.79	962.97	1.0548	0.14576	0.85424	0.29152	0.50666	False
chr18:64475139-64475162	FECH	50.302	29.365	50.302	29.365	-0.75659	219.17	413.1	1.0547	0.14579	0.85421	0.29158	0.50666	False
chr9:119342758-119342781	ACAA1A	130.97	88.095	130.97	88.095	-0.56683	919.28	1661.5	1.0544	0.14586	0.85414	0.29171	0.50669	False
chr11:53134134-53134157	FSTL4	55.047	32.628	55.047	32.628	-0.73698	251.31	470.53	1.0541	0.14591	0.85409	0.29183	0.5067	False
chr2:117259282-117259305	FAM98B	81.621	112.02	81.621	112.02	0.45202	462.12	833.07	1.0533	0.85355	0.14645	0.29289	0.50786	True
chr1:165897743-165897766	POU2F1	81.621	112.02	81.621	112.02	0.45202	462.12	833.07	1.0533	0.85355	0.14645	0.29289	0.50786	True
chr3:98161484-98161507	ADAM30	82.571	52.205	82.571	52.205	-0.65144	461.04	847.2	1.0517	0.14647	0.85353	0.29294	0.50786	False
chrX:66654079-66654102	SLITRK2	370.14	462.23	370.14	462.23	0.31975	4239.9	7674.1	1.0512	0.85341	0.14659	0.29318	0.50799	True
chr19:10535219-10535242	CPSF7	67.385	41.329	67.385	41.329	-0.69205	339.47	630.61	1.0511	0.14662	0.85338	0.29323	0.50799	False
